2018/7/26 12:15:19 : Scan Device Start
2018/7/26 12:15:20 : exception: Error when scan, 未将对象引用设置到对象的实例。
2018/7/26 12:15:20 : COM31scan: MBED serial found
2018/7/26 12:15:20 : COM31scan: IO exception, 对端口“COM31”的访问被拒绝。
2018/7/26 12:15:20 : COM31scan: IO exception, 对端口“COM31”的访问被拒绝。
2018/7/26 12:15:21 : COM31scan: IO exception, 对端口“COM31”的访问被拒绝。
2018/7/26 12:15:21 : Scanned: mbed Serial Port (COM31) v0.00 ID:--
2018/7/26 12:15:21 : Scan Device End
