2018/7/27 9:20:14 : Scan Device Start
2018/7/27 9:20:14 : exception: Error when scan, 未将对象引用设置到对象的实例。
2018/7/27 9:20:14 : COM31scan: MBED serial found
2018/7/27 9:20:14 : COM31scan: IO exception, 端口“COM31”不存在。
2018/7/27 9:20:15 : COM31scan: IO exception, 端口“COM31”不存在。
2018/7/27 9:20:15 : COM31scan: IO exception, 端口“COM31”不存在。
2018/7/27 9:20:16 : Scanned: mbed Serial Port (COM31) v0.00 ID:--
2018/7/27 9:20:16 : Scan Device End
